,latitude,longitude,population,state,review_count,is_open,alcohol,parking,good_for_kids,reservations,delivery,takeout,accepts_credit_cards,stars
3497,35.0263756,-80.83884794,71605,NC,162,1,0,1,1,1,1,1,1,3
3498,35.0535664,-80.851867,71605,NC,181,1,0,1,0,1,1,1,1,3.5
3499,35.07013,-80.8435308,71605,NC,404,1,0,1,1,1,0,1,1,4
3500,35.0562588,-80.8540821,71605,NC,41,0,1,0,1,0,0,1,1,3.5
3501,35.0346832,-80.8068499,71605,NC,71,1,1,1,1,0,1,1,1,4.5
3502,35.0512589,-80.7675985,71605,NC,149,1,0,1,1,0,0,1,1,3
3503,35.0558229,-80.853652,71605,NC,23,0,1,1,1,0,0,1,1,4
3504,35.053486,-80.815603,71605,NC,15,0,1,1,1,0,1,1,1,4
3505,35.0531562,-80.8471264,71605,NC,96,0,1,1,1,0,0,1,1,4
3506,35.05401038,-80.85248162,71605,NC,229,1,0,1,1,0,1,1,1,4
3507,35.0342937,-80.8063307,71605,NC,79,1,0,1,1,0,1,1,1,3.5
3508,35.09554596,-80.77875302,71605,NC,82,1,0,1,1,0,1,1,1,3
3509,35.0557995,-80.8536497,71605,NC,73,1,0,1,1,0,1,1,1,4
3510,35.0226574,-80.8472311,71605,NC,9,0,0,1,1,1,0,1,1,1
3511,35.05277023,-80.84741245,71605,NC,397,1,0,1,1,0,0,1,1,4
3512,35.034145,-80.808977,71605,NC,352,1,0,1,1,1,0,1,1,4
3513,35.0279544,-80.8509687,71605,NC,79,0,0,0,1,0,0,1,1,4
3514,35.0538139,-80.8122058,71605,NC,42,0,0,1,0,1,0,1,1,2.5
3515,35.0388859,-80.794769,71605,NC,41,0,0,1,1,1,0,1,1,3
3516,35.03514172,-80.80771101,71605,NC,88,1,1,0,1,0,0,1,1,3.5
3517,35.0640827,-80.7706718,71605,NC,119,1,0,1,1,0,1,1,1,3
3518,35.07876836,-80.81733942,71605,NC,63,0,1,1,1,0,0,1,1,4.5
3519,35.0622558,-80.8154481,71605,NC,298,1,0,1,1,1,1,1,1,3.5
3520,35.095965,-80.780178,71605,NC,146,1,0,0,1,1,0,1,1,3.5
3521,35.038603,-80.7940675,71605,NC,9,1,1,1,1,0,1,1,1,4
3522,35.053717,-80.851277,71605,NC,305,1,0,1,1,0,1,1,1,3
3523,35.054104,-80.851939,71605,NC,115,1,0,1,1,0,0,1,1,3.5
3524,35.09535927,-80.77929272,71605,NC,20,1,1,0,1,0,0,1,1,3
3525,35.0391005,-80.7943885,71605,NC,37,1,1,0,1,0,1,1,1,3
3526,35.0785379,-80.8183578,71605,NC,27,1,1,1,1,0,0,1,1,4
3527,35.0538288,-80.8122213,71605,NC,116,0,0,0,1,1,0,1,1,2.5
3528,35.0518872,-80.76761572,71605,NC,213,1,0,1,1,0,0,1,1,3
3529,35.05248514,-80.76873941,71605,NC,30,1,1,1,1,0,1,1,1,3.5
3530,35.033022,-80.80485,71605,NC,40,1,1,1,1,0,0,1,1,3
3531,35.054077,-80.851536,71605,NC,132,1,0,0,1,0,0,1,1,3.5
3532,35.0560059,-80.8528369,71605,NC,369,1,0,1,1,0,0,1,1,4
3533,35.04200503,-80.86243272,71605,NC,55,1,1,1,1,0,1,1,1,3.5
3534,35.0597379,-80.813487,71605,NC,55,1,1,1,1,0,1,1,1,4
3535,35.0346645,-80.805725,71605,NC,37,1,1,1,1,0,1,1,1,4
3536,35.0957057,-80.779588,71605,NC,41,1,0,0,1,1,0,1,1,2.5
3537,35.0346742,-80.805725,71605,NC,223,1,1,0,1,0,1,1,1,4.5
3538,35.06608235,-80.77261049,71605,NC,19,0,0,1,1,0,1,1,1,4
3539,35.0665206,-80.7710807,71605,NC,43,1,1,1,1,0,1,1,1,4
3540,35.048281,-80.8162572,71605,NC,148,1,1,1,1,0,1,1,1,4
3541,35.0622318,-80.7733554,71605,NC,11,0,0,0,1,0,0,1,1,3
3542,35.04904377,-80.76713032,71605,NC,52,1,0,1,0,1,0,1,1,4
3543,35.0342937,-80.8063307,71605,NC,122,1,0,1,1,0,0,1,1,3.5
3544,35.039035,-80.7935942,71605,NC,45,0,1,0,1,1,1,1,1,3
3545,35.0352977,-80.8060711,71605,NC,69,1,0,0,1,1,0,1,1,4
3546,35.062218,-80.773346,71605,NC,7,0,0,1,1,1,0,1,1,2.5
3547,35.0795168,-80.8289808,71605,NC,184,1,0,1,1,0,1,1,1,4
3548,35.05365251,-80.81214968,71605,NC,246,1,0,1,1,0,0,1,1,3.5
3549,35.06205927,-80.77274317,71605,NC,54,0,0,1,1,0,0,1,1,3
3550,35.04297419,-80.86349487,71605,NC,10,0,0,1,1,0,0,1,1,3
3551,35.0683915,-80.8419739,71605,NC,28,1,1,1,1,0,1,1,1,3.5
3552,35.097407,-80.778803,71605,NC,19,1,1,0,1,1,0,1,1,3
3553,35.0512589,-80.7675985,71605,NC,186,1,0,1,1,1,0,1,1,3
3554,35.0562932,-80.8354001,71605,NC,85,1,1,0,1,0,0,1,1,4.5
3555,35.0535664,-80.851867,71605,NC,368,1,0,1,1,1,0,1,1,4
3556,35.0279798,-80.8509451,71605,NC,99,0,0,1,1,0,0,1,1,3
3557,35.03456151,-80.80586756,71605,NC,116,1,0,1,1,0,0,1,1,3.5
3558,35.056699,-80.835367,71605,NC,57,0,0,1,0,1,0,1,1,3
3559,35.0562588,-80.8540821,71605,NC,144,1,0,1,1,0,0,1,1,4
3560,35.0532445,-80.8509643,71605,NC,75,1,1,1,1,0,1,1,1,2.5
3561,35.0387588,-80.7932634,71605,NC,117,1,0,1,1,1,0,1,1,4
3562,35.098696,-80.77854,71605,NC,36,1,1,0,1,0,1,1,1,2.5
3563,35.054163,-80.8519884,71605,NC,248,0,0,1,1,1,0,1,1,4
3564,35.0980668,-80.7802264,71605,NC,56,1,1,0,1,0,0,1,1,3.5
3565,35.06431964,-80.77111649,71605,NC,62,0,0,1,1,1,0,1,1,2.5
3566,35.053494,-80.811756,71605,NC,178,1,0,1,1,1,0,1,1,4
3567,35.0567395,-80.769457,71605,NC,177,1,1,1,1,0,0,1,1,3.5
3568,35.0536635,-80.8468921,71605,NC,22,0,1,0,1,0,0,1,1,3
3569,35.07081597,-80.84401701,71605,NC,249,1,0,1,1,1,0,1,1,4
3570,35.056435,-80.8480944,71605,NC,102,1,0,1,0,1,0,0,1,4
3571,35.034338,-80.806346,71605,NC,32,0,0,1,1,1,0,1,1,3
3572,35.0971238,-80.78056097,71605,NC,330,1,0,1,1,0,0,1,1,4
3573,35.0513358,-80.7702656,71605,NC,12,1,1,0,1,0,0,1,1,1.5
3574,35.060801,-80.814302,71605,NC,230,1,0,1,1,0,0,1,1,4
3575,35.06208257,-80.77312445,71605,NC,25,1,1,0,1,0,1,1,1,4
3576,35.0226467,-80.8468071,71605,NC,341,1,0,0,1,1,0,1,1,4
3577,35.05280966,-80.7704094,71605,NC,59,1,1,1,1,0,0,1,1,3.5
3578,35.052522,-80.851493,71605,NC,70,0,0,1,1,1,1,1,1,3
3579,35.0562932,-80.8354001,71605,NC,37,1,1,0,1,0,0,1,1,3.5
3580,35.054213,-80.848278,71605,NC,87,0,0,1,0,1,0,1,1,3
3581,35.0985275,-80.7805325,71605,NC,39,1,0,0,1,0,0,1,1,3
3582,35.098983,-80.779558,71605,NC,233,1,0,1,1,0,0,0,1,3
3583,35.0226467,-80.8468114,71605,NC,38,1,1,1,1,0,1,1,1,3
3584,35.096896,-80.77876,71605,NC,191,1,0,1,1,1,0,1,1,4
3585,35.0608313,-80.8142913,71605,NC,183,1,0,1,1,0,1,1,1,3.5
3586,35.0535664,-80.851867,71605,NC,420,0,0,1,1,1,1,1,1,3.5
3587,35.0519471,-80.7707505,71605,NC,60,0,1,1,1,0,0,1,1,4
3588,35.0683792,-80.8422187,71605,NC,13,0,0,1,1,1,0,1,1,4
3589,35.0507959,-80.767278,71605,NC,73,1,0,0,1,0,0,1,1,4
3590,35.0623226,-80.7717539,71605,NC,92,1,0,1,1,0,0,1,1,3.5
3591,35.04339657,-80.84790897,71605,NC,173,1,0,1,1,0,1,1,1,4
3592,35.052666,-80.847324,71605,NC,174,1,0,0,1,1,1,1,1,3
3593,35.0683792,-80.8422187,71605,NC,115,1,0,1,1,1,1,1,1,3.5
3594,35.0230605,-80.848618,71605,NC,23,1,0,0,1,0,1,1,1,3.5
3595,35.0517547,-80.7741753,71605,NC,51,1,0,1,1,0,1,1,1,4
3596,35.0570139,-80.8505363,71605,NC,270,0,0,1,0,1,0,1,1,3.5
3597,35.05321461,-80.77040053,71605,NC,284,1,0,1,1,1,0,1,1,4
3598,35.02617466,-80.83946228,71605,NC,159,1,0,1,1,0,0,1,1,3.5
3599,35.0611103,-80.817254,71605,NC,136,0,0,1,1,1,0,1,1,3.5
3600,35.07115945,-80.84413829,71605,NC,167,1,0,1,1,0,1,1,1,3.5
3601,35.05703,-80.85165,71605,NC,16,0,0,1,1,0,0,1,1,3.5
3602,35.041879,-80.8624702,71605,NC,86,1,0,1,1,1,1,1,1,3.5
3603,35.063698,-80.77341111,71605,NC,32,1,1,1,1,0,0,1,1,2.5
3604,35.0705847,-80.8444573,71605,NC,449,1,0,1,1,0,1,1,1,4.5
3605,35.0686131,-80.8425752,71605,NC,60,1,0,1,1,0,1,1,1,4
3606,35.0788416,-80.8178543,71605,NC,65,0,0,1,0,1,1,1,1,3.5
3607,35.06318808,-80.7736126,71605,NC,73,0,0,1,1,0,1,1,1,4
3608,35.05121251,-80.76644132,71605,NC,130,1,0,1,1,0,0,1,1,4
3609,35.0608313,-80.8142913,71605,NC,64,0,0,1,1,0,0,1,1,3.5
3610,35.035518,-80.8104853,71605,NC,38,0,1,1,1,0,1,1,1,3.5
3611,35.041879,-80.8624702,71605,NC,61,1,1,1,1,0,1,1,1,4
3612,35.0611922,-80.814542,71605,NC,147,1,0,0,1,1,0,1,1,3.5
3613,35.0705847,-80.8444573,71605,NC,72,0,0,1,0,1,0,1,1,3.5
3614,35.054206,-80.767771,71605,NC,55,1,0,0,1,0,0,1,1,3
3615,35.062725,-80.7738817,71605,NC,113,1,0,0,1,0,1,1,1,3.5
3616,35.0688245,-80.8431848,71605,NC,161,1,0,1,1,0,1,1,1,2.5
3617,35.062218,-80.773346,71605,NC,7,0,1,0,1,0,0,1,1,3
3618,35.0607983,-80.81720353,71605,NC,248,1,0,1,1,0,1,1,1,4
3619,35.03460198,-80.80846541,71605,NC,87,1,0,1,1,0,0,1,1,4
3620,35.0226574,-80.8472311,71605,NC,34,0,0,1,1,0,0,1,1,3
3621,35.0663214,-80.7724681,71605,NC,417,1,0,1,1,0,0,1,1,4.5
3622,35.03901,-80.7936564,71605,NC,33,0,0,1,1,1,1,1,1,2
3623,35.05789,-80.851262,71605,NC,225,1,0,1,1,1,0,1,1,3.5
3624,35.052923,-80.814983,71605,NC,42,1,1,1,1,0,1,1,1,3
3625,35.096737,-80.778558,71605,NC,151,1,1,1,1,0,0,1,1,3.5
3626,35.05337956,-80.84687054,71605,NC,31,1,1,0,1,0,1,1,1,1.5
3627,35.0611103,-80.817254,71605,NC,86,0,0,1,1,0,1,1,1,3.5
3628,35.059113,-80.8138,71605,NC,107,1,0,1,1,0,0,1,1,3.5
3629,35.0553914,-80.8516606,71605,NC,152,1,0,1,1,0,1,1,1,3.5
3630,40.507268,-80.222632,41524,PA,14,1,0,1,1,0,1,1,1,2
3631,40.5208942,-80.16918361,41524,PA,48,1,1,1,1,0,0,1,1,4.5
3632,40.5131188,-80.223404,41524,PA,50,1,1,1,1,0,1,1,1,3.5
3633,40.5135343,-80.1542723,41524,PA,64,1,1,1,1,0,1,1,0,3.5
3634,40.51698669,-80.22056086,41524,PA,3,1,1,0,1,0,0,1,1,5
3635,40.505778,-80.2095604,41524,PA,31,1,1,0,1,0,1,1,1,3.5
3636,40.5169382,-80.1634558,41524,PA,48,1,0,1,1,1,1,1,1,3.5
3637,40.5203151,-80.2182092,41524,PA,61,0,0,1,1,1,0,1,1,3
3638,40.506615,-80.2227049,41524,PA,255,1,0,1,1,0,0,1,1,3.5
3639,40.51205826,-80.21539307,41524,PA,93,1,1,1,1,0,0,1,1,4.5
3640,40.520995,-80.21985,41524,PA,24,0,1,1,1,0,1,1,1,3
3641,40.52189549,-80.21802897,41524,PA,12,1,1,1,1,0,0,1,1,1.5
3642,40.523117,-80.223377,41524,PA,15,0,0,1,1,1,0,1,1,4
3643,40.45466228,-80.21645755,41524,PA,16,1,0,1,1,1,1,1,1,3.5
3644,40.518369,-80.166268,41524,PA,16,1,1,0,1,0,0,1,1,3.5
3645,40.505375,-80.2231591,41524,PA,125,1,0,1,1,0,0,1,1,3.5
3646,40.5094811,-80.2394286,41524,PA,8,1,0,0,0,0,0,1,1,4
3647,40.50404,-80.202678,41524,PA,126,1,0,1,1,1,0,0,1,4
3648,40.5210166,-80.1929551,41524,PA,46,1,1,1,1,0,1,1,1,4
3649,40.5189266,-80.2192076,41524,PA,96,1,0,1,1,1,1,1,1,3.5
3650,40.4573706,-80.1791796,41524,PA,47,1,0,1,1,1,0,1,1,3.5
3651,40.5212671,-80.2197775,41524,PA,27,1,1,0,1,0,0,1,1,4
3652,40.5192963,-80.1667343,41524,PA,11,0,0,0,0,0,0,1,1,3
3653,40.54662458,-80.24213427,41524,PA,104,1,0,1,1,0,0,1,1,4
3654,40.51268867,-80.22927878,41524,PA,55,1,1,1,1,0,1,1,1,3.5
3655,40.5130745,-80.2238991,41524,PA,24,1,1,0,1,0,1,1,1,3
3656,40.52052912,-80.16978283,41524,PA,16,0,1,1,1,0,0,1,1,4.5
3657,40.520363,-80.171706,41524,PA,73,1,1,1,1,0,0,1,1,4
3658,40.505252,-80.2084709,41524,PA,19,1,1,0,1,0,0,1,1,2.5
3659,40.52034676,-80.21819832,41524,PA,50,1,0,0,1,0,0,1,1,3.5
3660,40.5086522,-80.2225024,41524,PA,33,1,1,1,1,0,0,1,1,3
3661,40.5075487,-80.223664,41524,PA,246,1,1,1,1,0,0,1,1,4.5
3662,40.50637966,-80.20911489,41524,PA,165,1,1,1,1,1,0,1,1,4
3663,40.5140794,-80.1532813,41524,PA,13,1,1,1,1,0,0,1,0,3.5
3664,40.5180865,-80.1654584,41524,PA,10,1,0,0,0,0,0,1,1,3.5
3665,40.501764,-80.222438,41524,PA,23,1,1,1,1,0,0,1,1,3
3666,40.5030973,-80.2218142,41524,PA,93,1,1,1,1,0,0,1,1,3
3667,40.5266227,-80.249413,41524,PA,32,1,0,1,1,0,0,1,1,3
3668,40.51786102,-80.16310573,41524,PA,17,1,1,0,1,0,1,1,1,2.5
3669,40.5169133,-80.2195621,41524,PA,10,1,1,0,0,0,1,1,1,1.5
3670,40.5185391,-80.163751,41524,PA,44,1,0,1,1,0,0,1,1,4.5
3671,40.517556,-80.1651378,41524,PA,14,1,1,1,1,0,1,1,1,3
3672,40.5000028,-80.2102697,41524,PA,17,0,0,0,0,1,0,1,1,3
3673,40.51073837,-80.21283722,41524,PA,129,1,1,1,1,1,0,1,1,4.5
3674,40.511301,-80.2129471,41524,PA,8,1,1,0,1,0,1,1,1,2
3675,40.494871,-80.245203,41524,PA,64,1,0,0,1,0,0,1,1,3.5
3676,40.50179515,-80.21137906,41524,PA,70,1,0,0,1,1,0,1,1,3.5
3677,40.49470592,-80.24617123,41524,PA,272,1,0,1,1,0,0,1,1,3.5
3678,40.453621,-80.197647,41524,PA,20,0,0,1,0,0,0,1,1,4
3679,40.4556962,-79.9308834,11320,PA,85,0,0,1,0,1,1,1,1,3.5
3680,40.456856,-79.936432,11320,PA,225,0,1,1,0,1,0,0,1,4
3681,40.4559632,-79.9313287,11320,PA,348,0,0,1,0,1,0,1,1,3.5
3682,40.4563658,-79.9367205,11320,PA,7,1,1,0,1,0,0,1,1,3
3683,40.45165386,-79.93271784,11320,PA,85,0,0,1,1,1,1,1,1,3
3684,40.45109,-79.9343681,11320,PA,77,1,0,1,0,0,0,1,1,3.5
3685,40.4560361,-79.937436,11320,PA,54,1,1,1,1,0,1,1,1,2.5
3686,40.4577813,-79.9279191,11320,PA,7,0,1,1,0,1,0,1,1,5
3687,40.4571033,-79.9296345,11320,PA,152,1,0,1,0,1,0,0,1,4
3688,40.4511698,-79.9345211,11320,PA,136,0,1,1,0,1,0,1,1,4
3689,40.4514229,-79.9326639,11320,PA,148,1,0,1,0,1,0,1,1,4.5
3690,40.451707,-79.9328251,11320,PA,103,1,1,1,1,0,0,1,1,4
3691,40.45639382,-79.93053869,11320,PA,163,1,1,1,1,1,1,1,1,4
3692,40.4504742,-79.9351568,11320,PA,25,0,0,1,0,0,1,1,1,2
3693,40.45697467,-79.93203578,11320,PA,33,0,0,0,1,1,0,1,1,4
3694,40.4511151,-79.9349322,11320,PA,24,0,0,1,1,0,0,1,1,3.5
3695,40.4504837,-79.9351521,11320,PA,88,0,1,1,1,0,1,1,1,4
3696,40.4504837,-79.9351521,11320,PA,109,1,0,1,1,0,0,1,1,4
3697,40.4516361,-79.9333919,11320,PA,73,0,1,1,1,0,0,1,0,4
3698,40.4516601,-79.9329553,11320,PA,359,1,0,1,1,0,0,1,1,4
3699,40.4556589,-79.9309996,11320,PA,73,0,0,1,0,0,0,1,1,3.5
3700,40.4576253,-79.9288277,11320,PA,203,1,1,1,0,1,1,1,1,4.5
3701,40.45712665,-79.93779737,11320,PA,51,1,1,1,1,0,0,1,1,2
3702,40.457861,-79.9280308,11320,PA,51,0,0,1,0,1,0,0,1,2.5
3703,40.4521434,-79.9343681,11320,PA,30,0,1,1,0,1,0,1,0,3.5
3704,40.455763,-79.931512,11320,PA,80,0,0,1,0,0,0,1,1,3.5
3705,40.456276,-79.9307543,11320,PA,78,1,0,1,0,0,0,0,1,3.5
3706,40.455763,-79.931512,11320,PA,5,0,0,1,0,0,0,1,1,3.5
3707,40.4563596,-79.9366429,11320,PA,67,1,1,1,1,0,1,1,1,3
3708,40.45171908,-79.93269849,11320,PA,47,0,0,1,1,1,0,1,1,3.5
3709,40.455722,-79.93142,11320,PA,182,1,0,1,0,0,1,1,1,3.5
3710,40.4512091,-79.9345684,11320,PA,429,1,0,1,0,1,0,1,1,4
3711,40.450866,-79.933919,11320,PA,114,0,0,1,1,0,1,1,1,3
3712,40.45158284,-79.93286984,11320,PA,297,1,1,1,1,0,0,1,0,4
3713,40.4578271,-79.9275319,11320,PA,97,1,1,1,0,1,0,1,0,4
3714,40.4513611,-79.9325239,11320,PA,103,0,0,1,1,1,1,1,1,3
3715,40.4571033,-79.9296345,11320,PA,351,1,0,1,0,1,1,1,1,4
3716,40.45074953,-79.93574941,11320,PA,32,1,1,1,1,0,0,1,1,3
3717,40.4565667,-79.936316,11320,PA,129,1,1,1,1,0,0,1,1,3.5
3718,40.45144522,-79.93373255,11320,PA,109,1,0,1,0,0,1,1,1,3.5
3719,40.455947,-79.9373708,11320,PA,11,0,1,0,0,0,0,1,1,2
3720,40.4521797,-79.9342336,11320,PA,92,1,1,1,1,1,1,1,1,3
3721,40.45102088,-79.93203074,11320,PA,124,1,1,1,1,1,1,1,1,4.5
3722,40.451213,-79.932284,11320,PA,108,0,0,1,0,1,0,1,1,4
3723,40.4512206,-79.9346006,11320,PA,22,0,1,1,1,0,0,1,1,3.5
3724,40.45136191,-79.93359755,11320,PA,360,0,0,1,0,1,0,1,1,2.5
3725,40.45162224,-79.93318538,11320,PA,271,1,1,1,1,0,1,1,1,4
3726,40.4574778,-79.9289528,11320,PA,81,0,0,1,0,1,0,0,1,2.5
3727,40.4507666,-79.9341321,11320,PA,147,1,0,1,1,1,1,1,1,3
3728,40.4579855,-79.9352334,11320,PA,23,1,1,1,1,0,0,1,1,3.5
3729,40.4564927,-79.9346055,11320,PA,105,1,1,1,1,0,0,1,1,3
3730,40.4509831,-79.93355,11320,PA,275,1,0,1,0,0,1,1,1,4
3731,40.450952,-79.933592,11320,PA,59,0,0,1,0,1,0,1,1,3.5
3732,40.4513696,-79.9341804,11320,PA,328,1,0,1,1,1,1,1,1,3.5
3733,40.45564248,-79.93117587,11320,PA,31,0,0,1,0,0,0,1,1,3.5
3734,43.074724,-89.392598,33467,WI,22,0,0,1,0,0,1,1,1,3.5
3735,43.0837395,-89.3768968,33467,WI,17,0,0,1,1,0,0,1,0,4
3736,43.0750277,-89.3919986,33467,WI,87,1,0,1,1,0,1,1,1,4
3737,43.0735699,-89.396101,33467,WI,37,1,0,0,0,0,0,0,0,3
3738,43.073453,-89.383395,33467,WI,266,0,0,1,0,1,0,1,1,3.5
3739,43.07546,-89.393063,33467,WI,216,1,0,1,1,1,0,0,1,3.5
3740,43.0748523,-89.3813541,33467,WI,29,0,0,1,0,0,0,1,1,4
3741,43.0735188,-89.3928866,33467,WI,25,1,1,0,1,0,1,1,1,2.5
3742,43.07491583,-89.39471268,33467,WI,180,0,0,0,1,1,1,1,1,3.5
3743,43.0749538,-89.3907598,33467,WI,81,1,1,1,1,0,1,1,1,4
3744,43.0756163,-89.3793937,33467,WI,98,1,0,1,1,1,1,1,1,4
3745,43.0830979,-89.3649155,33467,WI,298,1,0,1,1,0,1,1,1,4.5
3746,43.0755119,-89.3903706,33467,WI,127,1,0,1,1,0,0,1,1,3.5
3747,43.0747897,-89.38120713,33467,WI,43,1,0,1,0,1,0,1,1,4
3748,43.079302,-89.39064463,33467,WI,90,1,0,1,1,1,0,1,1,2.5
3749,43.07393002,-89.37962415,33467,WI,280,1,0,1,0,1,0,0,1,4
3750,43.0742022,-89.3862015,33467,WI,402,1,0,1,0,1,0,0,1,4.5
3751,43.0749204,-89.3883945,33467,WI,47,1,1,0,1,0,0,1,1,3.5
3752,43.0755226,-89.3959757,33467,WI,11,1,1,1,1,0,1,1,1,3.5
3753,43.075138,-89.39081,33467,WI,85,0,0,1,1,0,1,1,1,3.5
3754,43.0855391,-89.3694044,33467,WI,197,1,0,1,0,1,1,1,1,3.5
3755,43.074392,-89.3936635,33467,WI,180,1,0,1,1,1,1,1,1,3.5
3756,43.0745593,-89.3893857,33467,WI,7,0,0,1,1,1,0,1,1,3.5
3757,43.071924,-89.379456,33467,WI,24,1,0,0,1,0,0,1,1,4.5
3758,43.07452342,-89.38154665,33467,WI,332,1,0,1,1,1,1,1,1,4
3759,43.0735481,-89.395509,33467,WI,18,0,1,0,1,0,1,1,1,3.5
3760,43.07243,-89.38434,33467,WI,537,1,0,1,0,1,0,0,1,4
3761,43.084781,-89.376208,33467,WI,166,1,0,1,1,0,0,1,1,4
3762,43.074609,-89.392719,33467,WI,78,1,0,0,0,0,0,1,1,3
3763,43.0749644,-89.3907961,33467,WI,251,1,0,1,1,0,1,1,1,4
3764,43.0798377,-89.3687295,33467,WI,380,1,0,1,1,1,1,1,1,3.5
3765,43.07409869,-89.38282371,33467,WI,76,1,1,1,1,0,0,1,1,5
3766,43.074745,-89.3812356,33467,WI,93,0,0,1,0,1,0,0,1,4
3767,43.075006,-89.3921359,33467,WI,76,1,0,1,1,1,1,1,1,2.5
3768,43.0762598,-89.4000038,33467,WI,220,1,0,1,1,0,0,0,1,4.5
3769,43.074966,-89.388356,33467,WI,164,1,0,1,0,1,1,1,1,3
3770,43.0754187,-89.3901356,33467,WI,86,1,0,1,0,0,0,0,0,4
3771,43.074799,-89.396267,33467,WI,102,1,1,1,1,0,1,1,0,3.5
3772,43.074663,-89.3908579,33467,WI,18,1,0,0,0,0,0,0,0,3.5
3773,43.07564331,-89.39547461,33467,WI,60,0,0,1,0,0,0,0,1,3.5
3774,43.07528946,-89.38236003,33467,WI,258,1,0,1,0,1,0,0,1,4.5
3775,43.0748105,-89.3925202,33467,WI,69,0,1,1,1,0,1,1,1,3.5
3776,43.074922,-89.39103,33467,WI,71,0,0,0,1,1,1,1,1,3.5
3777,43.07444548,-89.38006371,33467,WI,788,1,0,1,1,1,1,1,1,4
3778,43.08135862,-89.37434968,33467,WI,11,1,0,1,0,0,0,0,1,4.5
3779,43.0837481,-89.37716793,33467,WI,42,1,0,1,0,0,0,1,1,4.5
3780,43.08325272,-89.36431646,33467,WI,524,1,0,1,0,0,0,1,1,4
3781,43.0791526,-89.3838875,33467,WI,43,1,0,1,1,0,1,1,1,4.5
3782,43.0714537,-89.3943638,33467,WI,32,1,0,1,1,1,0,1,1,3
3783,43.0768864,-89.3838974,33467,WI,47,0,0,1,0,1,0,0,1,4
3784,43.0694253,-89.38956704,33467,WI,14,1,1,1,1,0,1,1,1,4.5
3785,43.0749909,-89.3922205,33467,WI,72,1,1,1,1,0,0,1,1,4
3786,43.0747315,-89.3869838,33467,WI,113,0,0,1,0,1,0,1,1,3
3787,43.0672802,-89.392125,33467,WI,19,1,0,1,0,0,0,1,0,4
3788,43.0743197,-89.39042036,33467,WI,31,0,0,0,0,0,0,1,1,3.5
3789,43.0750404,-89.3915776,33467,WI,12,0,0,0,1,0,1,1,1,3.5
3790,43.0745706,-89.3940617,33467,WI,36,0,0,1,0,0,1,1,1,4
3791,43.074057,-89.379716,33467,WI,33,0,0,1,0,1,0,0,1,4
3792,43.074578,-89.391498,33467,WI,22,0,1,1,1,0,0,1,1,4.5
3793,43.07477477,-89.38087324,33467,WI,88,0,0,1,0,0,0,1,1,4
3794,43.0732639,-89.3827534,33467,WI,5,1,1,1,1,0,0,1,1,2.5
3795,43.0782582,-89.3711024,33467,WI,47,0,0,1,0,1,0,1,1,4
3796,43.0793097,-89.3898365,33467,WI,116,1,0,1,0,1,0,0,1,3
3797,43.076605,-89.394073,33467,WI,15,1,0,0,1,0,0,1,1,4
3798,43.08489164,-89.37590025,33467,WI,217,1,0,1,1,0,1,1,1,4.5
3799,43.074475,-89.393396,33467,WI,75,1,0,1,1,0,1,1,1,4
3800,43.0750735,-89.3946724,33467,WI,33,1,0,0,1,0,1,1,1,3
3801,43.082528,-89.364831,33467,WI,14,0,0,1,1,1,1,1,1,3
3802,43.0746589,-89.3939651,33467,WI,75,1,1,0,0,0,1,1,1,4
3803,43.0747897,-89.3815166,33467,WI,15,0,0,1,0,0,0,0,1,3
3804,43.075625,-89.386593,33467,WI,13,1,0,0,0,0,0,1,1,4.5
3805,43.072631,-89.384011,33467,WI,184,0,0,1,0,1,0,0,1,4
3806,43.0751466,-89.3965677,33467,WI,43,1,0,0,1,0,1,1,1,3.5
3807,43.075131,-89.394445,33467,WI,38,0,0,1,1,1,1,1,1,3.5
3808,43.0806833,-89.3685159,33467,WI,77,0,0,1,1,0,1,1,1,3.5
3809,43.07282564,-89.3845477,33467,WI,76,1,0,1,0,0,0,1,1,4
3810,43.074611,-89.3923329,33467,WI,22,0,1,0,1,0,0,1,1,3.5
3811,43.0768864,-89.3838974,33467,WI,48,0,0,1,0,1,0,0,1,4
3812,43.076604,-89.3745656,33467,WI,230,1,0,1,1,1,1,1,1,4
3813,43.085616,-89.361521,33467,WI,245,1,0,1,0,0,0,1,1,4.5
3814,43.07827,-89.372077,33467,WI,71,1,1,1,1,0,0,1,1,4
3815,43.0754305,-89.385822,33467,WI,34,0,0,1,1,1,1,1,1,3.5
3816,43.0746802,-89.3902933,33467,WI,213,1,0,0,1,1,1,1,1,3
3817,43.0810278,-89.3689566,33467,WI,187,1,0,1,1,0,1,1,1,3.5
3818,43.0761958,-89.3764927,33467,WI,214,1,0,1,1,1,0,1,1,3.5
3819,43.0746797,-89.3926808,33467,WI,43,1,0,0,1,0,1,1,1,4
3820,43.0874279,-89.3586789,33467,WI,20,0,1,0,1,0,1,1,1,4.5
3821,43.0838052,-89.3768109,33467,WI,192,0,1,1,1,0,0,1,0,4.5
3822,43.08367,-89.364271,33467,WI,82,0,0,1,0,0,0,0,0,3.5
3823,43.074829,-89.381879,33467,WI,176,1,0,1,1,0,0,1,1,4
3824,43.078469,-89.378072,33467,WI,33,0,0,1,1,1,1,1,1,3
